id,label
1,0.9696519374847412
2,0.995
3,0.995
4,0.9912648797035217
5,0.005
6,0.005
7,0.005
8,0.005
9,0.006014364305883646
10,0.011658335104584694
11,0.005
12,0.91201251745224
13,0.005
14,0.015432817861437798
15,0.005162638146430254
16,0.013391884043812752
17,0.8119421005249023
18,0.995
19,0.0072710090316832066
20,0.035112932324409485
21,0.9943546056747437
22,0.2267228066921234
23,0.9769238829612732
24,0.992455244064331
25,0.005
26,0.995
27,0.9847413897514343
28,0.005
29,0.5483160018920898
30,0.9433085322380066
31,0.995
32,0.7962077856063843
33,0.995
34,0.005
35,0.005
36,0.005
37,0.005
38,0.005
39,0.927925169467926
40,0.005
41,0.9195411801338196
42,0.9818446636199951
43,0.97708660364151
44,0.994568943977356
45,0.005
46,0.995
47,0.005
48,0.9924842715263367
49,0.9796851277351379
50,0.005
51,0.006089821923524141
52,0.005
53,0.005
54,0.029927268624305725
55,0.046348314732313156
56,0.8459118008613586
57,0.9807428121566772
58,0.005
59,0.995
60,0.005
61,0.005
62,0.85353684425354
63,0.005
64,0.05502987653017044
65,0.995
66,0.8760115504264832
67,0.990423321723938
68,0.005
69,0.991445779800415
70,0.995
71,0.9065819978713989
72,0.995
73,0.995
74,0.995
75,0.3161095976829529
76,0.9284327030181885
77,0.995
78,0.9479938745498657
79,0.8512617945671082
80,0.005
81,0.19269618391990662
82,0.028673307970166206
83,0.9832073450088501
84,0.016930105164647102
85,0.995
86,0.9623615145683289
87,0.995
88,0.9913690686225891
89,0.005
90,0.3872824013233185
91,0.005
92,0.0050644944421947
93,0.005
94,0.995
95,0.9732240438461304
96,0.005
97,0.9894959330558777
98,0.968052327632904
99,0.005
100,0.007873207330703735
101,0.005
102,0.9848799705505371
103,0.005500221159309149
104,0.007494340650737286
105,0.9651396870613098
106,0.995
107,0.005
108,0.018003709614276886
109,0.9734308123588562
110,0.995
111,0.9927531480789185
112,0.995
113,0.995
114,0.005
115,0.005
116,0.005
117,0.005
118,0.995
119,0.94953852891922
120,0.005
121,0.011858792044222355
122,0.005
123,0.009528488852083683
124,0.005
125,0.010246659629046917
126,0.9433987140655518
127,0.9768656492233276
128,0.005
129,0.005
130,0.9682884216308594
131,0.995
132,0.9087993502616882
133,0.005
134,0.033205751329660416
135,0.005
136,0.005
137,0.9891848564147949
138,0.9268519282341003
139,0.017377102747559547
140,0.005
141,0.005
142,0.9795281887054443
143,0.995
144,0.055278025567531586
145,0.005
146,0.9888519644737244
147,0.995
148,0.01829782873392105
149,0.005
150,0.005
151,0.978560745716095
152,0.005
153,0.010602539405226707
154,0.005
155,0.9935498833656311
156,0.005
157,0.005
158,0.9352311491966248
159,0.9901319742202759
160,0.9123550057411194
161,0.005
162,0.005
163,0.006834856700152159
164,0.9641152620315552
165,0.014716883189976215
166,0.01972067914903164
167,0.9645346403121948
168,0.008904346264898777
169,0.005
170,0.005038789939135313
171,0.036271832883358
172,0.9900098443031311
173,0.9454777836799622
174,0.005
175,0.9914373755455017
176,0.995
177,0.9437383413314819
178,0.9895409941673279
179,0.9397971630096436
180,0.005
181,0.9910173416137695
182,0.9698096513748169
183,0.005
184,0.05654381215572357
185,0.05303772911429405
186,0.005
187,0.005
188,0.005
189,0.025304803624749184
190,0.9894112944602966
191,0.005
192,0.018061725422739983
193,0.005
194,0.005
195,0.941712498664856
196,0.9029675126075745
197,0.9891501069068909
198,0.005
199,0.995
200,0.5314841866493225
201,0.9806194305419922
202,0.00638261204585433
203,0.9826437830924988
204,0.9944443106651306
205,0.005
206,0.005
207,0.995
208,0.005
209,0.016264349222183228
210,0.005
211,0.9940624833106995
212,0.9829140305519104
213,0.11208533495664597
214,0.9802097082138062
215,0.9911786913871765
216,0.9869194626808167
217,0.995
218,0.005
219,0.9911037683486938
220,0.9926068782806396
221,0.005739921238273382
222,0.9845924973487854
223,0.995
224,0.005
225,0.9798948168754578
226,0.7693038582801819
227,0.9936652183532715
228,0.007854587398469448
229,0.994975209236145
230,0.005
231,0.9886095523834229
232,0.3047153949737549
233,0.005
234,0.005
235,0.9911218881607056
236,0.9838660359382629
237,0.005
238,0.9437159299850464
239,0.005
240,0.9654489159584045
241,0.993029773235321
242,0.9800596833229065
243,0.005
244,0.9780526757240295
245,0.9549932479858398
246,0.1816323846578598
247,0.9762858152389526
248,0.005
249,0.01360216736793518
250,0.985697865486145
251,0.9869885444641113
252,0.006833347491919994
253,0.9867782592773438
254,0.00677398731932044
255,0.09868720918893814
256,0.005
257,0.9327869415283203
258,0.9926451444625854
259,0.005
260,0.005
261,0.005
262,0.9900637269020081
263,0.005
264,0.02580992691218853
265,0.9796096682548523
266,0.019839804619550705
267,0.005
268,0.005445415154099464
269,0.8680936098098755
270,0.995
271,0.995
272,0.0056406171061098576
273,0.9852312803268433
274,0.010823163203895092
275,0.011147778481245041
276,0.9628328680992126
277,0.9531072974205017
278,0.005
279,0.013747388496994972
280,0.995
281,0.9349580407142639
282,0.9901143312454224
283,0.005
284,0.9789305925369263
285,0.005
286,0.995
287,0.005
288,0.005
289,0.9899300932884216
290,0.005
291,0.005
292,0.9711957573890686
293,0.9391862750053406
294,0.008768381550908089
295,0.005
296,0.995
297,0.9838548302650452
298,0.9032105803489685
299,0.987978458404541
300,0.005
301,0.01778937131166458
302,0.005
303,0.005
304,0.005
305,0.005
306,0.9553214311599731
307,0.9723248481750488
308,0.005
309,0.005
310,0.007111361250281334
311,0.005
312,0.011012880131602287
313,0.005
314,0.08316661417484283
315,0.9376142621040344
316,0.0065251486375927925
317,0.8970203399658203
318,0.008086043410003185
319,0.9930238723754883
320,0.005
321,0.005
322,0.9412052035331726
323,0.01936144195497036
324,0.005
325,0.995
326,0.9515871405601501
327,0.9883787631988525
328,0.995
329,0.005
330,0.06872882694005966
331,0.9620049595832825
332,0.9058667421340942
333,0.9695390462875366
334,0.005
335,0.005
336,0.005
337,0.9949145317077637
338,0.005
339,0.005
340,0.005
341,0.09303132444620132
342,0.006722350139170885
343,0.0057705785147845745
344,0.5237904787063599
345,0.08855754882097244
346,0.995
347,0.005
348,0.995
349,0.01636051945388317
350,0.9949784874916077
351,0.005
352,0.981601357460022
353,0.9913123250007629
354,0.8388429880142212
355,0.9449338912963867
356,0.8810733556747437
357,0.005
358,0.995
359,0.005
360,0.005
361,0.8744532465934753
362,0.005
363,0.9898842573165894
364,0.005
365,0.9663033485412598
366,0.9931989312171936
367,0.9717968702316284
368,0.995
369,0.9936366081237793
370,0.9849714636802673
371,0.9780871272087097
372,0.005
373,0.9939833283424377
374,0.005
375,0.995
376,0.005703621543943882
377,0.981579065322876
378,0.005617569200694561
379,0.995
380,0.8581681847572327
381,0.8127568364143372
382,0.010345556773245335
383,0.9918295741081238
384,0.994060754776001
385,0.995
386,0.005
