id,label
1,0.995
2,0.995
3,0.995
4,0.995
5,0.005
6,0.005
7,0.005
8,0.005
9,0.005
10,0.005
11,0.005
12,0.995
13,0.005
14,0.005
15,0.005
16,0.005
17,0.9722018837928772
18,0.995
19,0.005
20,0.005
21,0.995
22,0.005115997977554798
23,0.995
24,0.995
25,0.005
26,0.995
27,0.995
28,0.005
29,0.29829490184783936
30,0.995
31,0.995
32,0.2998972237110138
33,0.995
34,0.005
35,0.005
36,0.005
37,0.005
38,0.005
39,0.995
40,0.005
41,0.995
42,0.995
43,0.995
44,0.995
45,0.005
46,0.942456066608429
47,0.005
48,0.995
49,0.995
50,0.005
51,0.005
52,0.005
53,0.005
54,0.005
55,0.005
56,0.976405143737793
57,0.995
58,0.005
59,0.995
60,0.0053300438448786736
61,0.005
62,0.9236446022987366
63,0.005
64,0.008701266720890999
65,0.995
66,0.9108664393424988
67,0.995
68,0.005
69,0.995
70,0.995
71,0.9365495443344116
72,0.995
73,0.995
74,0.995
75,0.20902352035045624
76,0.995
77,0.995
78,0.9723218083381653
79,0.995
80,0.005
81,0.19085456430912018
82,0.005
83,0.995
84,0.010616688057780266
85,0.995
86,0.5492854714393616
87,0.995
88,0.995
89,0.005
90,0.02634993940591812
91,0.005
92,0.005
93,0.005
94,0.995
95,0.995
96,0.005
97,0.995
98,0.995
99,0.005
100,0.005
101,0.017512008547782898
102,0.995
103,0.005
104,0.005
105,0.9693776965141296
106,0.995
107,0.005
108,0.008624660782516003
109,0.995
110,0.995
111,0.995
112,0.995
113,0.995
114,0.005
115,0.005
116,0.005
117,0.005
118,0.995
119,0.995
120,0.011544032953679562
121,0.0145711749792099
122,0.005
123,0.005
124,0.005
125,0.005
126,0.7107715606689453
127,0.995
128,0.005
129,0.005
130,0.9856799840927124
131,0.995
132,0.9732989072799683
133,0.005
134,0.005
135,0.005
136,0.005
137,0.995
138,0.8626840114593506
139,0.020335186272859573
140,0.005
141,0.005
142,0.9944459795951843
143,0.995
144,0.022014187648892403
145,0.005
146,0.995
147,0.995
148,0.01969904452562332
149,0.005
150,0.005
151,0.995
152,0.005
153,0.005
154,0.005
155,0.995
156,0.005
157,0.005
158,0.995
159,0.995
160,0.9759572148323059
161,0.005
162,0.005
163,0.005
164,0.995
165,0.005
166,0.01787351444363594
167,0.992501437664032
168,0.005
169,0.005
170,0.005
171,0.005
172,0.995
173,0.9793381690979004
174,0.005
175,0.995
176,0.995
177,0.995
178,0.995
179,0.9939526915550232
180,0.005
181,0.995
182,0.995
183,0.005
184,0.022732427343726158
185,0.035297151654958725
186,0.005
187,0.005
188,0.005
189,0.005
190,0.995
191,0.005
192,0.005
193,0.005
194,0.005
195,0.995
196,0.9812868237495422
197,0.9945961833000183
198,0.005
199,0.995
200,0.8750219345092773
201,0.995
202,0.005
203,0.995
204,0.995
205,0.005
206,0.005
207,0.995
208,0.005
209,0.005
210,0.005
211,0.995
212,0.995
213,0.07577989995479584
214,0.995
215,0.995
216,0.995
217,0.995
218,0.005
219,0.995
220,0.995
221,0.005
222,0.995
223,0.995
224,0.005
225,0.995
226,0.9886993765830994
227,0.995
228,0.005
229,0.995
230,0.005
231,0.995
232,0.10849232226610184
233,0.005
234,0.005
235,0.995
236,0.995
237,0.005
238,0.995
239,0.005
240,0.995
241,0.995
242,0.995
243,0.005
244,0.995
245,0.995
246,0.07934227585792542
247,0.995
248,0.005
249,0.005
250,0.995
251,0.995
252,0.005
253,0.995
254,0.005
255,0.051398832350969315
256,0.005
257,0.995
258,0.995
259,0.005
260,0.005
261,0.005
262,0.995
263,0.005
264,0.018925748765468597
265,0.995
266,0.005
267,0.005
268,0.005
269,0.995
270,0.995
271,0.995
272,0.005
273,0.995
274,0.005
275,0.0916990116238594
276,0.995
277,0.995
278,0.005
279,0.005
280,0.995
281,0.9845684766769409
282,0.995
283,0.005
284,0.995
285,0.005
286,0.995
287,0.005
288,0.005
289,0.995
290,0.005
291,0.005
292,0.9925044775009155
293,0.9904588460922241
294,0.12359415739774704
295,0.005
296,0.995
297,0.995
298,0.9921017289161682
299,0.995
300,0.005
301,0.0063507757149636745
302,0.005
303,0.005
304,0.005
305,0.005
306,0.995
307,0.994568943977356
308,0.005
309,0.005
310,0.005789642687886953
311,0.005
312,0.09104740619659424
313,0.005
314,0.005
315,0.995
316,0.010859904810786247
317,0.995
318,0.015019471757113934
319,0.995
320,0.005
321,0.005
322,0.995
323,0.006797069683670998
324,0.005
325,0.995
326,0.995
327,0.9833276867866516
328,0.995
329,0.005
330,0.7836880087852478
331,0.761151134967804
332,0.974587082862854
333,0.995
334,0.005
335,0.005
336,0.006365275010466576
337,0.995
338,0.005
339,0.005
340,0.005
341,0.020638126879930496
342,0.005
343,0.0900534987449646
344,0.17859412729740143
345,0.33961331844329834
346,0.995
347,0.005
348,0.995
349,0.005
350,0.995
351,0.005
352,0.995
353,0.995
354,0.7541458606719971
355,0.9846503138542175
356,0.9937633872032166
357,0.005
358,0.995
359,0.005
360,0.005
361,0.995
362,0.005
363,0.995
364,0.005
365,0.995
366,0.995
367,0.995
368,0.995
369,0.995
370,0.995
371,0.995
372,0.005
373,0.995
374,0.005
375,0.995
376,0.005
377,0.995
378,0.005
379,0.995
380,0.3080282509326935
381,0.995
382,0.008870862424373627
383,0.995
384,0.995
385,0.995
386,0.005
387,0.11296827346086502
388,0.005
389,0.995
390,0.07299249619245529
391,0.07793129980564117
392,0.9927869439125061
393,0.005411460995674133
394,0.995
395,0.995
396,0.005
397,0.995
398,0.01688109152019024
399,0.995
400,0.9866852760314941
401,0.995
402,0.005
403,0.995
404,0.005
405,0.995
406,0.995
407,0.02696869522333145
408,0.005
409,0.00854489579796791
410,0.005
411,0.995
412,0.995
413,0.995
414,0.005
415,0.995
416,0.005
417,0.995
418,0.995
419,0.9221537709236145
420,0.995
421,0.995
422,0.995
423,0.995
424,0.995
425,0.9811913371086121
426,0.005
427,0.7891665101051331
428,0.005
429,0.995
430,0.995
431,0.995
432,0.005
433,0.995
434,0.8990851044654846
435,0.995
436,0.007539942394942045
437,0.005
438,0.9931066632270813
439,0.9938321113586426
440,0.9882475733757019
441,0.005
442,0.005
443,0.995
444,0.005
445,0.011455223895609379
446,0.995
447,0.005
448,0.005
449,0.005
450,0.995
451,0.005
452,0.9709317088127136
453,0.995
454,0.005
455,0.005
456,0.005
457,0.995
458,0.013648752123117447
459,0.995
460,0.9894262552261353
461,0.3235771954059601
462,0.005
463,0.995
464,0.005
465,0.005
466,0.995
467,0.995
468,0.005
469,0.995
470,0.995
471,0.005
472,0.995
473,0.995
474,0.9922818541526794
475,0.995
476,0.005
477,0.015880243852734566
478,0.005
479,0.995
480,0.9921668767929077
481,0.995
482,0.995
483,0.9766935706138611
484,0.005
485,0.995
486,0.995
487,0.005
488,0.005
489,0.8596425652503967
490,0.995
491,0.9893403649330139
492,0.005
493,0.005
494,0.005
495,0.991085946559906
496,0.995
497,0.005
498,0.995
499,0.995
500,0.005
501,0.9804085493087769
502,0.005
503,0.995
504,0.005
505,0.018238123506307602
506,0.005
507,0.995
508,0.995
509,0.995
510,0.995
511,0.995
512,0.005
513,0.995
514,0.005
515,0.995
516,0.995
517,0.995
518,0.995
519,0.005
520,0.005
521,0.995
522,0.005
523,0.995
524,0.38110458850860596
525,0.005
526,0.005
527,0.9670801758766174
528,0.995
529,0.005
530,0.005
531,0.995
532,0.5862390398979187
533,0.005
534,0.7929745316505432
535,0.005
536,0.995
537,0.005
538,0.005
539,0.009607616811990738
540,0.995
541,0.005
542,0.995
543,0.005
544,0.0050248256884515285
545,0.995
546,0.156961128115654
547,0.995
